E01000012,Barking and Dagenham 015D,Possession of Weapons,0,0,0,0,1,0,0,0,0,0,1,0
E01000012,Barking and Dagenham 015D,Public Order Offences,2,0,0,0,0,0,1,1,0,3,0,2
E01000012,Barking and Dagenham 015D,Robbery,0,0,0,0,1,2,0,0,0,1,0,0
E01000012,Barking and Dagenham 015D,Theft,1,0,3,0,1,1,1,1,1,5,2,0
E01000012,Barking and Dagenham 015D,Vehicle Offences,4,3,3,0,0,0,2,5,2,1,0,1
E01000012,Barking and Dagenham 015D,Violence Against the Person,7,1,1,7,7,3,5,5,3,9,8,4
E01000013,Barking and Dagenham 013A,Arson and Criminal Damage,0,3,1,2,3,1,3,2,3,3,3,1
E01000013,Barking and Dagenham 013A,Burglary,1,0,4,2,1,2,0,0,0,1,2,5
E01000013,Barking and Dagenham 013A,Drug Offences,4,1,3,2,2,2,1,1,0,1,1,1
E01000013,Barking and Dagenham 013A,Miscellaneous Crimes Against Society,0,1,1,0,0,0,0,1,0,0,0,0
E01000013,Barking and Dagenham 013A,Possession of Weapons,0,0,1,0,0,0,0,1,0,0,0,0
E01000013,Barking and Dagenham 013A,Public Order Offences,0,2,1,1,2,2,5,0,0,3,2,0
E01000013,Barking and Dagenham 013A,Robbery,0,4,3,2,3,4,3,0,1,1,2,3
E01000013,Barking and Dagenham 013A,Theft,9,6,11,5,9,12,9,9,6,6,8,5
E01000013,Barking and Dagenham 013A,Vehicle Offences,1,1,1,5,1,1,2,1,3,1,3,1
E01000013,Barking and Dagenham 013A,Violence Against the Person,7,4,6,4,5,10,12,6,6,6,4,10
E01000014,Barking and Dagenham 013B,Arson and Criminal Damage,0,2,1,2,1,1,1,2,0,2,1,1
E01000014,Barking and Dagenham 013B,Burglary,0,0,4,1,1,1,1,0,2,0,0,2
E01000014,Barking and Dagenham 013B,Drug Offences,0,1,5,1,1,1,2,0,1,0,0,0
E01000014,Barking and Dagenham 013B,Miscellaneous Crimes Against Society,0,1,0,0,0,1,0,0,0,0,0,1
E01000014,Barking and Dagenham 013B,Possession of Weapons,0,0,0,0,0,0,0,0,0,0,0,0
E01000014,Barking and Dagenham 013B,Public Order Offences,0,0,2,1,0,0,0,1,1,1,1,0
E01000014,Barking and Dagenham 013B,Robbery,0,0,0,0,2,0,0,0,0,3,0,0
E01000014,Barking and Dagenham 013B,Theft,0,2,0,0,0,0,0,1,0,0,1,1
E01000014,Barking and Dagenham 013B,Vehicle Offences,2,0,1,2,3,1,1,1,1,1,3,0
E01000014,Barking and Dagenham 013B,Violence Against the Person,3,8,1,4,5,8,7,5,4,6,7,4
E01000015,Barking and Dagenham 009A,Arson and Criminal Damage,0,6,0,1,0,2,0,0,0,2,2,0
E01000015,Barking and Dagenham 009A,Burglary,2,2,0,0,2,0,3,0,0,1,1,2
E01000015,Barking and Dagenham 009A,Drug Offences,0,1,2,0,0,3,1,1,1,0,0,0
E01000015,Barking and Dagenham 009A,Miscellaneous Crimes Against Society,0,0,0,0,0,0,0,0,0,0,0,0
E01000015,Barking and Dagenham 009A,Possession of Weapons,0,0,1,0,1,0,0,1,0,0,0,0
E01000015,Barking and Dagenham 009A,Public Order Offences,0,0,0,0,0,0,0,0,0,0,0,0
E01000015,Barking and Dagenham 009A,Robbery,0,0,0,0,0,0,0,2,2,0,0,0
E01000015,Barking and Dagenham 009A,Theft,0,1,0,1,2,0,0,0,1,3,2,0
E01000015,Barking and Dagenham 009A,Vehicle Offences,2,2,4,0,2,1,1,0,3,2,2,1
E01000015,Barking and Dagenham 009A,Violence Against the Person,3,4,5,4,4,3,5,3,5,0,3,2
E01000016,Barking and Dagenham 009B,Arson and Criminal Damage,0,0,1,1,2,2,0,1,0,0,0,0
E01000016,Barking and Dagenham 009B,Burglary,0,0,3,1,2,0,0,1,0,0,0,2
